Country,Year,Coffee_Consumption_kg,Coffee_Price_USD_kg,Population_Millions,Coffee_Type_Americano,Coffee_Type_Cappuccino,Coffee_Type_Espresso,Coffee_Type_Latte,Coffee_Type_Mocha
Philippines,2010,2.079385657304704,4.664974922126731,112.98078485771951,0,0,0,0,1
South_Korea,2009,9.749899911157971,5.308354595392203,130.3451760160747,0,1,0,0,0
Czech_Republic,2012,8.012509054215275,7.775505281188999,122.36809315470504,0,1,0,0,0
Denmark,2000,3.270816609277248,5.294187979338616,39.57593842355836,0,0,1,0,0
India,2001,4.733392319610264,8.686905443688692,120.82824968442804,0,1,0,0,0
Peru,2002,3.2844990224654103,5.965061896441373,62.588143415955166,0,0,0,0,1
Spain,2008,8.132939713034517,12.570828172788268,40.70305029851463,0,0,1,0,0
Chile,2004,2.4711706034217213,13.586363783834372,26.027748609064098,0,0,1,0,0
Finland,2009,8.723253244509714,8.286122587649935,136.43823493349635,0,1,0,0,0
South_Africa,2009,9.537570710685838,9.624649418472025,64.60773368597754,0,1,0,0,0
Egypt,2011,7.413023542450399,14.488458657170357,129.9939468455382,1,0,0,0,0
Canada,2017,3.7037236000114735,9.890585308834824,24.77220335053915,0,0,0,0,1
Ethiopia,2020,4.880720766508406,14.945805374277674,115.2820264568147,0,0,0,0,1
Austria,2020,5.81791899847145,5.5634409306126,17.391988820693562,0,0,0,1,0
Morocco,2000,6.83699817761803,13.484490626563682,3.6171769659114688,0,0,0,1,0
Pakistan,2002,7.349304718493499,9.46923302940262,149.26234685123552,0,0,0,0,1
Spain,2004,6.433717722551062,4.24985522374635,11.957062655291654,0,1,0,0,0
Poland,2016,4.810511366574846,14.694452355832832,69.76952735736235,0,0,1,0,0
Philippines,2007,9.127338244519224,14.615526897176936,131.8794220565895,1,0,0,0,0
Vietnam,2016,2.651136464143666,8.215979242011759,123.08755266179776,0,1,0,0,0
Chile,2008,5.73004843394796,14.495562781944953,71.2051812303856,0,0,1,0,0
Saudi_Arabia,2005,8.204518707739846,5.551106064624003,92.01642749434389,0,0,0,0,1
Switzerland,2016,2.486981322331207,11.481211552327505,94.82621659776008,0,1,0,0,0
Portugal,2007,7.642681734490409,6.111218855766181,17.363922468587695,1,0,0,0,0
Brazil,2020,8.5576929820266,6.713119599683104,43.450710056607306,0,0,0,1,0
South_Africa,2006,7.286650388216418,12.57271180922866,45.84649101598339,0,0,1,0,0
China,2006,2.103495138202848,8.150938930218246,57.34109442966561,0,1,0,0,0
Belgium,2014,3.44109621705765,4.078402531114833,41.81371273674995,1,0,0,0,0
Vietnam,2006,4.736904631135606,8.55662266615154,38.47327075773707,0,1,0,0,0
India,2021,3.8695202851043673,6.508762526962554,53.86304139505139,0,0,0,0,1
Portugal,2007,9.701217121819418,11.516629049141205,57.5047496775741,0,0,1,0,0
Peru,2008,7.212751312910349,6.138935663958503,73.59638445704054,0,0,0,0,1
Iraq,2014,4.3757676588125625,13.264788812801234,26.856774920095145,0,0,0,0,1
Kenya,2001,9.437579989323565,6.938023133189807,118.46216286432649,0,0,0,1,0
Australia,2006,7.924753595809495,8.323310841113152,129.23948735522535,0,0,0,0,1
Norway,2014,4.276857694616336,7.278405468768078,37.97656764009668,1,0,0,0,0
South_Africa,2017,5.031052555215643,11.083156825903025,19.371808340569345,0,0,1,0,0
Iraq,2021,3.595430866431654,5.112798953490364,108.62448520825332,0,0,0,1,0
Norway,2017,9.768591986126577,9.259093099680683,138.71252328571725,0,1,0,0,0
Sweden,2009,6.138371967120586,7.67900296736564,6.237102536771141,0,0,0,0,1
Italy,2021,9.168453499983876,13.725517596171462,3.1509608761137846,0,1,0,0,0
Austria,2017,4.771998168134782,4.807533029318316,28.33039374626615,0,0,0,1,0
Denmark,2000,8.886732824779806,13.126645714261402,103.03408031088256,0,1,0,0,0
Chile,2006,2.431094787417312,5.844485241829,144.75237016680288,1,0,0,0,0
India,2002,9.856722540194305,4.974354259229506,112.80676231873962,0,0,0,1,0
Poland,2013,9.29627493626642,6.225551439353088,86.38185745442397,0,0,1,0,0
Portugal,2011,4.90562355821324,5.129182802129915,105.3818595384566,0,0,1,0,0
Switzerland,2013,8.197777322516618,9.73082343022338,35.374048382536195,0,0,1,0,0
Ethiopia,2003,8.018063411790608,14.870364482073594,103.59424026170296,0,0,1,0,0
Ukraine,2012,9.210038376823452,4.377600871166847,48.89529806831774,0,0,0,1,0
Sweden,2015,4.458039849030489,9.072411842514075,34.14089779206907,0,0,0,1,0
Morocco,2015,5.724160042513196,8.24677362018648,36.24684377833295,0,0,0,1,0
Egypt,2021,8.919996900848425,7.735670556710404,100.5003750265658,0,0,0,0,1
Netherlands,2004,8.228635633081728,7.650499714766969,115.31663260784347,0,0,0,1,0
Japan,2019,5.147733749922233,13.845140322891083,87.6885144732235,0,0,0,1,0
Greece,2005,8.765801863296977,4.208737652292444,10.514433947491264,0,0,0,1,0
Peru,2005,2.375632313859212,12.524080261181522,6.663390722113838,0,0,1,0,0
Turkey,2017,8.25637042370392,6.782264966865359,33.35786066164744,1,0,0,0,0
Germany,2005,3.654126875469605,8.216250618993323,43.683836661173785,0,0,1,0,0
Greece,2006,4.2889672625902975,8.621649041334354,61.3181640333365,1,0,0,0,0
United_Kingdom,2023,5.945718748764749,7.352049294811177,12.328183528041096,1,0,0,0,0
Philippines,2023,5.597876008559791,5.029147480189376,109.04865612540648,1,0,0,0,0
Chile,2015,6.164560854959047,5.257639337123782,107.01322564831024,0,0,1,0,0
United_Kingdom,2008,6.358204765376191,7.279442364909087,52.65496145498834,0,0,0,0,1
Norway,2012,4.652221528251975,13.039899581759755,84.88737613089316,0,1,0,0,0
Philippines,2011,3.40182010413624,5.480904180661531,16.036475710965064,0,0,0,0,1
Argentina,2018,8.147849834298448,12.169038164605238,62.86757777721576,0,0,1,0,0
Peru,2022,5.199809192697137,7.1775670237221645,128.7771488645283,1,0,0,0,0
Egypt,2022,6.046726899672472,13.71811428623302,99.43274700511805,0,1,0,0,0
Chile,2000,7.157573746808945,8.71161322940705,16.48762257540824,0,0,0,0,1
Bangladesh,2007,9.277103378453248,5.888956446271131,127.28912665138586,0,0,0,1,0
Brazil,2003,7.660422649121759,14.844288951215614,102.42373818343836,0,0,0,0,1
Norway,2020,2.363673804723076,5.942979711529027,68.50538781880262,0,0,1,0,0
Malaysia,2021,8.708482907184141,10.243818033554962,104.12156481295892,0,1,0,0,0
United_Kingdom,2018,9.914840121020152,10.262151259057475,26.75021805911758,0,0,0,1,0
Denmark,2020,5.779880202971057,8.100947962955578,83.02248407060974,0,1,0,0,0
Spain,2004,9.756722691636806,14.46637451804044,93.07112353126362,0,1,0,0,0
United_States,2016,6.378629938745196,13.282620186529048,139.233978618524,0,0,0,0,1
Saudi_Arabia,2002,5.676927966975598,13.128015169220662,10.966864909444546,1,0,0,0,0
Saudi_Arabia,2018,4.6512381178196405,14.715671289724256,56.84262442486648,0,0,0,0,1
Egypt,2000,7.260439006666711,9.028202720159484,140.58539177970908,0,0,0,1,0
Portugal,2022,3.8385633642003567,5.069043531820322,33.3659372141604,0,0,1,0,0
Peru,2000,2.8394737481152346,12.420015179947733,122.16684892007687,0,0,0,0,1
United_States,2022,2.2178968206737126,8.188938373971272,1.2392247089648714,1,0,0,0,0
Thailand ,2019,4.33904090172211,6.093796669838701,4.856726407275353,1,0,0,0,0
Israel,2008,5.166166657336306,9.315720775422788,49.81580990271446,0,0,0,0,1
Chile,2022,6.416613570249982,14.182908341838797,115.5070529137106,0,0,0,1,0
Kenya,2004,4.341998601496051,5.884927209160912,16.517376916031253,1,0,0,0,0
Germany,2006,9.87247657908329,13.33568696752716,58.04519290058957,1,0,0,0,0
Brazil,2005,4.333961345929341,8.60025435776629,20.588757140694817,0,0,0,1,0
Spain,2016,5.52780310757127,5.504821787734562,34.31544184676982,0,0,0,1,0
Pakistan,2021,2.8262093242552027,13.33220534387522,75.94613462716106,0,0,0,1,0
Canada,2016,4.085012106696605,14.665823753105714,48.55167255192255,0,0,0,1,0
India,2012,2.3866571183119287,7.203977874185128,32.57498425103231,0,0,0,0,1
Japan,2011,6.476069067498624,7.338898308262758,59.63105018195219,0,0,0,0,1
Brazil,2003,8.008517465059453,8.296005813439265,105.45718967677102,0,1,0,0,0
Switzerland,2007,3.5656785146885435,12.955434009068878,18.79329788354727,0,1,0,0,0
Chile,2004,4.943287502528566,4.114589164134498,72.45957235875291,0,1,0,0,0
Egypt,2004,2.1329298138172845,6.463522069112878,41.933236583477,1,0,0,0,0
Canada,2012,8.716176445777696,11.764897922169588,57.41451015745353,0,0,0,1,0
Czech_Republic,2010,8.239708199453357,8.462033955340786,123.41172165732075,0,0,0,0,1
Russia,2007,2.506032246994339,7.633251852649403,139.52976697595986,0,0,0,0,1
Malaysia,2007,4.91894087456329,13.595111777922192,37.203707863023,0,0,0,1,0
Argentina,2000,9.642292910795964,14.090673121608631,94.86567256759405,0,1,0,0,0
Romania,2012,5.136216448631816,14.42784841082815,101.82491470020872,1,0,0,0,0
Denmark,2004,6.209669413792128,6.998055859197264,126.53041384838248,0,0,0,0,1
France,2020,4.8419428880828415,14.037638704930176,134.9573278066783,0,0,1,0,0
Morocco,2007,6.769051105026095,12.106621102000178,70.73077783256987,1,0,0,0,0
Romania,2016,9.825255005094576,5.696362233374387,147.40377114202653,1,0,0,0,0
Germany,2022,9.980020027849577,10.712970311390311,145.65351706596238,0,1,0,0,0
Canada,2022,8.197719824089528,4.289683012376903,76.46372765493186,0,0,0,1,0
India,2012,5.234488784163514,11.792159713479515,81.76278597638574,0,0,1,0,0
Bangladesh,2008,5.9554576066319065,12.069242749160322,100.49472609308393,0,1,0,0,0
Sweden,2001,4.853850624898444,12.68272359454497,56.69860548874925,0,0,0,1,0
Argentina,2018,9.88459703923477,5.8977755953467845,99.64454317263636,0,0,1,0,0
Iraq,2019,7.66208244660323,10.91074935042284,77.62852365455159,0,0,0,0,1
Sweden,2016,5.59145156346809,5.967423533104198,6.280078100808641,0,0,1,0,0
Chile,2006,2.0969221608768187,14.413150917280934,128.0566115648359,0,1,0,0,0
Pakistan,2002,6.163867315124387,11.425117619489178,141.12642437239427,0,0,1,0,0
Sweden,2018,9.871425613612942,5.048584328044614,4.908132703502382,0,0,1,0,0
Mexico,2018,6.184487271784415,6.0573545300640514,118.60001100228548,0,0,1,0,0
India,2023,3.4594134839129094,11.298061079427226,58.48617588021307,0,0,0,0,1
Ethiopia,2008,2.176749976838199,9.243375457755697,88.2591382043097,0,0,0,1,0
Vietnam,2009,4.8376300649936725,12.099274328319662,75.49924709714665,0,0,1,0,0
United_States,2013,9.345824445572855,7.08867678818225,83.14528697412402,1,0,0,0,0
Vietnam,2017,9.972432865407049,11.237092905317846,74.78275940895459,0,1,0,0,0
Finland,2014,9.562943798496022,5.946561848334829,128.15293035169347,1,0,0,0,0
Germany,2000,7.835359946034054,9.980812896971363,102.84249601960138,0,0,0,1,0
Denmark,2005,6.465141827525242,14.535795507049848,62.48295107632831,0,1,0,0,0
Egypt,2014,6.725489171058016,10.91044455520085,103.5967185914318,0,0,0,1,0
China,2005,6.311936072735687,4.549929792554082,144.79212504349832,0,1,0,0,0
Vietnam,2017,7.656394439383907,14.876383515102894,12.965931045961469,1,0,0,0,0
Israel,2000,5.350985813562819,5.725529626137522,58.82540576215051,1,0,0,0,0
Argentina,2023,7.353632039646124,11.898760129668156,130.69765081624558,0,0,0,0,1
Brazil,2002,2.9728969196576083,9.857830429706157,111.11921151090952,0,0,0,1,0
Norway,2016,4.12556245249187,7.237967565847342,140.3044045278044,1,0,0,0,0
Chile,2015,8.688024310469036,5.950415339704801,6.931673255862645,0,1,0,0,0
Sweden,2007,9.229991445947128,5.954726007043873,129.55356577270527,0,0,1,0,0
Chile,2016,6.312065900482398,13.442396493289763,118.97801672327591,0,0,1,0,0
Bangladesh,2007,2.253084937703459,13.602037655797655,122.44081339627354,0,0,1,0,0
Thailand ,2016,9.415788566334143,9.116600737871831,89.99214648871046,0,0,0,0,1
United_Kingdom,2008,7.616514064218292,5.139836092174713,8.735638232970256,1,0,0,0,0
Mexico,2011,5.312223390042886,13.72581614231469,81.33035941367463,0,0,0,1,0
Mexico,2018,6.787031545595971,9.35718134792598,61.75491941149018,0,0,0,1,0
Philippines,2003,5.438198675530929,8.826386651536051,79.52922114512491,0,0,0,0,1
Italy,2020,5.722713813856408,8.480927268813822,111.30410006957996,0,1,0,0,0
Chile,2021,9.094478925275212,8.015155912451263,89.79813454225237,1,0,0,0,0
Argentina,2010,3.2886739753368923,9.786059439694537,44.59187058903424,1,0,0,0,0
Mexico,2003,2.829353083857894,10.649953492728743,90.3265941174928,0,1,0,0,0
Argentina,2013,2.021829956104126,9.130754239302515,13.38762801907263,0,1,0,0,0
Kenya,2013,4.512003004897013,13.86312979800549,1.7995326913806566,1,0,0,0,0
Mexico,2005,3.179310131875419,7.494273513824471,60.82767606658967,1,0,0,0,0
Bangladesh,2016,3.759883961104889,10.361430424654596,113.8207678025196,0,0,1,0,0
Egypt,2001,2.0899118613230154,7.299493122133837,123.57250041733694,0,0,0,1,0
Czech_Republic,2007,3.8175633175016257,12.286850261717875,82.9260576828168,0,0,1,0,0
Greece,2003,4.661692655458992,5.1233320926105925,130.33302605499065,0,0,1,0,0
Morocco,2009,2.2525399712790506,6.075688964748657,19.761312733853867,0,0,0,1,0
Japan,2006,6.8632329943771815,12.81321550919646,144.65177243995936,0,0,0,0,1
Ethiopia,2003,6.550402791070064,6.015173547414926,138.342290139665,0,0,0,0,1
South_Africa,2015,2.7762862280794005,10.88320980814214,90.28635032416864,0,0,0,0,1
Sweden,2013,6.760078220147208,14.672677970946166,9.749596481111146,0,0,0,0,1
Canada,2015,9.98923134887102,9.751796751425625,68.67622655851218,0,1,0,0,0
Greece,2008,9.555751622492323,6.0613609097407615,27.71167120725047,0,0,1,0,0
Vietnam,2003,2.0213679469413064,7.527601502619013,94.6353649931906,0,1,0,0,0
Malaysia,2023,8.363026490642877,13.05803884099662,29.304814008851515,0,1,0,0,0
Kenya,2005,4.828842209891888,7.868270044319711,72.78785140319565,0,0,0,1,0
Iraq,2000,2.50921096267702,11.958624949327948,31.638412102168317,0,0,0,0,1
Finland,2006,4.3678657097296645,12.550850691724111,28.09492441902379,1,0,0,0,0
South_Korea,2000,4.573892130503698,9.513011319696805,37.94061281536428,0,0,0,0,1
Italy,2018,6.185953914472455,12.61534722803028,5.3502718718829625,0,0,1,0,0
Poland,2007,7.288670138150837,7.485933048710359,107.70112417959996,0,1,0,0,0
Belgium,2002,7.992444897667264,9.677756113880465,46.70223007616039,0,0,1,0,0
Nigeria,2000,3.967224340506133,11.552140903693545,105.01810003681868,0,1,0,0,0
Greece,2000,4.574164561987976,5.848804620348185,98.3682545467177,0,1,0,0,0
Vietnam,2006,4.467053654877882,7.009841641204087,10.850786134854804,0,1,0,0,0
Chile,2020,4.901894944967012,11.172402637330173,47.49317896037677,1,0,0,0,0
Portugal,2012,9.997250471650707,11.208961318125088,85.46221946291102,0,0,0,0,1
Morocco,2000,8.223546422619407,9.426329110982769,137.84177790445165,0,1,0,0,0
Chile,2015,9.799923722149575,12.751438924603326,60.79663685682685,0,0,0,1,0
Egypt,2021,7.544888476376458,9.302603922054733,76.21394023709672,0,1,0,0,0
Colombia,2021,5.250165613178274,13.694544919551063,112.77366172155224,0,0,0,0,1
Philippines,2013,5.1179534690158,12.0949377395914,120.69102559848908,0,0,0,0,1
Japan,2003,5.908649159800361,7.461643496336754,138.57773504932743,1,0,0,0,0
Norway,2022,5.334958266915499,8.34779409333011,75.08122616434134,0,1,0,0,0
Australia,2022,8.626609968741967,11.344553543468304,29.881851495777944,0,0,0,1,0
China,2011,5.720016104213543,13.838978807058403,114.898763240358,1,0,0,0,0
Sweden,2011,4.364914881686768,5.965796059738596,19.71071442620012,1,0,0,0,0
Greece,2016,8.198882149573215,9.66129892616178,63.33300451371896,0,1,0,0,0
Romania,2020,8.835363275051158,5.306628634568144,94.60374442795052,0,1,0,0,0
Israel,2014,5.363431649123611,7.074006708521443,104.086571779124,1,0,0,0,0
Portugal,2009,7.342468575244256,11.545794952225666,110.22112986517313,1,0,0,0,0
Portugal,2002,2.470436271106438,4.855080987729779,29.8363263395224,1,0,0,0,0
Mexico,2022,6.235718815771733,11.28594440077732,147.26573100443557,0,0,1,0,0
Poland,2019,2.3598491019640644,13.908922330398267,27.58436791622504,1,0,0,0,0
Greece,2019,2.2335267239557446,14.663073201203128,15.314937383176266,0,0,0,0,1
India,2011,6.903398804181912,6.382954211280671,99.94350988740092,0,0,0,1,0
Austria,2000,4.426683059159897,12.237877522686636,136.5899999786313,0,0,0,1,0
Italy,2000,7.940297299643723,14.190074935760828,84.34817375840504,0,1,0,0,0
Austria,2009,9.168660485060736,5.005062419343796,89.72688274269616,1,0,0,0,0
Malaysia,2017,3.1151293898428056,8.554259693381258,81.23422744221354,0,0,0,1,0
Belgium,2014,7.796182708631391,14.113507435593826,7.369480919840493,0,0,0,1,0
Norway,2001,6.116159986306746,6.230662480803131,102.51542430151098,0,0,0,0,1
Bangladesh,2016,2.896954001301591,14.27136752166626,54.37166896097752,0,0,0,0,1
Brazil,2007,7.212740851845798,9.799112781965562,140.41539550170444,0,0,1,0,0
Thailand ,2021,6.875734424851783,5.098823907913113,28.831717084743463,0,0,1,0,0
Japan,2021,6.12513493920626,8.948650484310665,46.01525147572581,0,0,0,1,0
Norway,2008,9.411769636477263,7.588873150137728,76.22335758342501,0,1,0,0,0
United_States,2020,6.168637568832132,7.104245766069891,72.12590149923237,0,0,0,1,0
Poland,2019,9.9241209236017,9.95623133197052,60.645406510238686,0,1,0,0,0
Canada,2010,6.073830510784888,9.31951959827057,47.84603771540594,0,0,0,1,0
Austria,2005,2.9268163064109407,9.301638755821012,22.930525753278346,0,0,0,0,1
Thailand ,2023,5.763770008600243,4.969559042134268,123.31735905816724,1,0,0,0,0
Germany,2013,3.45863010044057,12.825499991298502,67.8666983035555,0,0,0,1,0
France,2000,6.777067881739418,9.295832468913748,86.37052730575971,0,0,1,0,0
France,2006,7.545057401548809,13.029964115720617,82.43637668172943,0,1,0,0,0
Brazil,2023,5.747482229656749,13.070541057060453,86.74785305058239,0,1,0,0,0
Spain,2008,2.781623741465186,7.488488573328475,106.02121540485784,0,0,0,1,0
Poland,2010,5.749131188668423,4.047809341883736,94.77776826099536,0,1,0,0,0
Brazil,2023,2.651633717875203,14.023702452039304,41.81153469238612,0,0,1,0,0
Russia,2022,7.457007644052272,12.367641623948645,83.50277897885896,0,0,0,0,1
South_Korea,2015,8.3229457989207,5.179771525058182,37.43242292560098,1,0,0,0,0
Finland,2018,9.699042617816312,11.718997374034114,88.73663252631212,1,0,0,0,0
Kenya,2001,3.1904168570276514,4.220255955357686,65.35825841016226,0,1,0,0,0
Peru,2014,6.259362684266433,4.305349761427683,6.873338366192026,0,0,0,1,0
Australia,2002,6.540298940283349,9.784055635576268,110.3638674178768,0,1,0,0,0
Morocco,2003,9.379812270247838,5.056411721599813,41.92529624281225,0,0,1,0,0
Kenya,2019,7.018213124772114,14.607701747334108,138.1089589149387,0,0,0,1,0
United_States,2021,3.1640771651625688,13.832143493152888,42.80302900761365,0,0,0,0,1
United_States,2006,5.490810591705514,11.147932343726731,149.4967887271405,0,0,1,0,0
Indonesia,2011,7.238100228050004,4.700798679221446,69.97972400326131,0,0,0,0,1
United_States,2003,7.602275456554379,7.573187835877716,4.934690618768907,0,0,0,1,0
Iraq,2009,8.904591988724588,8.088952976966482,12.364078293640352,0,0,0,0,1
South_Africa,2005,3.4440569587551773,9.289678194115696,13.231114343854763,0,0,1,0,0
Belgium,2021,9.612337174043986,5.857931614070974,9.3759487300124,0,0,1,0,0
Denmark,2013,2.473115296124738,10.352628070769155,40.90062055091639,0,1,0,0,0
Germany,2002,9.870097076551216,8.793477127001456,49.3637355433476,0,0,0,1,0
Bangladesh,2016,8.862136742931268,14.420266597321444,17.58159375097609,1,0,0,0,0
United_Kingdom,2010,7.28218226209737,14.29814752587741,66.2815912354066,1,0,0,0,0
Australia,2009,7.879964002115373,10.220213508739697,55.43727243095392,0,0,0,0,1
South_Korea,2020,2.5815360473503715,11.087842695895889,95.81227537722448,1,0,0,0,0
Pakistan,2009,2.331838903155619,5.515761145511167,30.18381936577024,1,0,0,0,0
Iraq,2009,2.814126372410924,6.456555627241888,137.18383804238368,0,0,1,0,0
Sweden,2002,2.6988785173131022,13.907869446221005,77.88262604235672,0,0,1,0,0
China,2023,6.379049867755481,11.690825151853083,93.9362228829398,0,0,1,0,0
United_States,2014,3.723551896894313,6.083732170113853,6.888530421663079,1,0,0,0,0
Australia,2016,8.881645097653813,10.272313366805452,84.30421613123542,0,0,0,0,1
Canada,2017,5.565988984544577,14.282373755383938,55.846930472235854,0,0,0,1,0
Saudi_Arabia,2018,7.564083811666199,7.7968821677809395,138.70163527348393,0,1,0,0,0
Australia,2018,7.222984743761279,6.044024130709937,132.9608540166306,0,0,0,0,1
Portugal,2011,4.5588243114376805,14.362278046000082,96.0096563032358,0,0,1,0,0
Malaysia,2023,3.945340588205832,9.073918963213092,115.40985127005554,0,0,0,0,1
Vietnam,2004,4.7396502823730815,8.58966198529043,97.04438041027544,0,0,0,1,0
Nigeria,2023,8.373266990798701,6.943239197720253,3.5282486295081044,0,0,1,0,0
Vietnam,2015,6.690214787356948,13.807438244418586,105.76585515630197,0,0,0,1,0
Indonesia,2014,4.028309300153403,13.301784435785326,27.38652381271051,0,1,0,0,0
Ethiopia,2014,8.542771544483442,8.432894393804295,102.70307229056272,0,0,0,0,1
Vietnam,2005,2.438075088882454,4.336746078867868,2.565510850295452,0,1,0,0,0
Ethiopia,2011,7.593466999922363,8.913165735567535,47.325114450468845,1,0,0,0,0
Switzerland,2001,5.512806445994487,5.989438182380586,78.0222688820532,0,0,0,0,1
United_Kingdom,2019,7.850323088527106,5.570074771637692,50.64241945375596,1,0,0,0,0
United_States,2008,9.419690241947414,8.32402973084966,104.40410055247966,0,0,0,1,0
Ethiopia,2003,8.00027278357523,5.089846310790899,78.88372127381642,1,0,0,0,0
Sweden,2004,5.535722842491059,14.532109576248317,143.9904397632911,0,0,0,1,0
Turkey,2020,3.207805452111046,4.5229309995941,54.31405110312463,0,1,0,0,0
Israel,2007,8.45080780644347,8.415065901385999,108.5570404010668,0,0,1,0,0
India,2021,5.6856442153709725,5.789729722348644,125.5404079988769,0,1,0,0,0
Saudi_Arabia,2009,2.6024985876570383,11.576924536816318,38.78905027931183,1,0,0,0,0
China,2006,7.752443182214928,4.866925941360179,113.36558989344314,0,0,0,1,0
Canada,2021,4.3348157273327175,10.014861316294978,59.60378599746627,1,0,0,0,0
United_Kingdom,2013,2.391105836041482,12.504116447221314,20.18034559335372,0,0,1,0,0
Spain,2004,9.222008119792624,14.450658185538678,1.54341453744449,0,0,0,0,1
Switzerland,2015,5.86480873675128,11.68380319266354,111.81987534293162,0,0,0,0,1
Peru,2014,4.2476884253841725,5.094409333980419,28.750367752887225,0,0,0,0,1
Belgium,2004,7.7310924630792925,4.973726046855552,8.627851497338503,1,0,0,0,0
Austria,2002,9.087219021460507,12.047578533918724,75.08415404340654,0,0,0,0,1
Czech_Republic,2022,2.002456600270044,6.368623455038155,52.65800715978301,0,0,0,1,0
Poland,2009,7.50281748033723,8.919632394965737,104.07919896703072,0,0,1,0,0
Italy,2004,8.136093552147372,14.742832114864948,16.997280013240406,0,1,0,0,0
Peru,2022,3.679419418235944,13.018974782442632,20.76532227489942,0,0,0,1,0
Germany,2014,5.916990651281395,13.312526930302209,61.21204853678956,0,0,1,0,0
Russia,2017,2.7142871913434865,13.468468952008866,78.54081756376893,0,1,0,0,0
Italy,2007,7.973999060122781,10.814998741337138,123.80489388952176,0,0,0,0,1
Romania,2020,8.77964814850682,12.183273162487264,88.25815344930598,0,1,0,0,0
Sweden,2001,2.8654932585972848,7.948570060977159,135.48701932675132,1,0,0,0,0
Philippines,2021,8.531682027462677,14.98290849230136,33.44740758461545,1,0,0,0,0
Finland,2007,8.17256136387627,7.075843866201096,89.83670788375926,0,0,0,0,1
Morocco,2022,4.775306562967178,10.490081436338714,98.63052305909711,0,0,0,0,1
Ethiopia,2007,7.522316239468666,7.102678461533126,109.14495270558275,0,0,0,1,0
Brazil,2003,2.000384991154494,5.232781556160805,148.30895403607067,0,0,0,1,0
Belgium,2018,9.45438123572799,10.243443963280445,70.73703953940196,1,0,0,0,0
Italy,2022,6.403065882466983,7.886835379527537,56.02861739957129,0,0,1,0,0
Ukraine,2017,6.962710912495996,10.415411942757263,127.97879459792036,0,0,0,1,0
Turkey,2020,7.317275308312789,10.14546324331492,27.341844857712005,0,0,1,0,0
Kenya,2022,6.490952137746934,9.964824020579178,6.517186494686139,1,0,0,0,0
Czech_Republic,2000,8.854111100315706,5.356312342511824,67.09476897616864,0,0,0,1,0
Malaysia,2019,6.877614657212352,8.841988517853927,37.83367232595372,0,0,1,0,0
Ukraine,2014,9.26207992992378,12.93204333338671,60.08228478700852,0,0,1,0,0
Portugal,2017,6.658652977872071,7.466578450990994,147.9264134055018,0,0,0,1,0
China,2021,3.3689793758445328,8.882146558212717,52.924746302668616,0,0,0,0,1
United_States,2011,9.308500446714422,9.432147493522947,106.48689055061364,0,1,0,0,0
Saudi_Arabia,2000,7.453019986878214,13.490044438509193,38.30989945281929,0,0,0,0,1
Morocco,2006,7.593911955484449,11.211597461486209,46.21001862116015,0,1,0,0,0
South_Africa,2018,9.883854004572814,5.102227883210454,37.2301238255784,0,0,1,0,0
Malaysia,2000,2.6015724336766333,13.516880843855231,86.2519696636369,0,0,0,1,0
Thailand ,2023,5.428740856761371,13.15272573030299,34.690179343268625,1,0,0,0,0
Vietnam,2006,3.9127631438929216,12.29010578659093,108.03625129660306,0,0,0,1,0
Netherlands,2001,7.043411717709257,9.126638201507214,102.3608555818288,0,0,0,0,1
United_States,2006,8.454493469984575,12.332999218343875,63.76918172242103,0,1,0,0,0
India,2018,9.730485671139302,9.26616268907033,4.810976134633013,0,0,0,1,0
South_Korea,2012,5.636768855637761,12.102858877598791,4.375018701728857,0,1,0,0,0
Australia,2023,8.289745845140834,13.6812118146979,80.38821574923105,0,0,0,0,1
Israel,2004,9.336412736323036,13.795957436436565,126.04062545494686,0,0,0,0,1
Iraq,2022,7.466603460287078,9.000364316062,90.23217703502246,0,0,0,1,0
Finland,2018,3.9418604195981697,13.45276947287232,65.91191877617607,1,0,0,0,0
Malaysia,2000,6.862833208862331,5.116031185584845,132.43570618889137,1,0,0,0,0
Malaysia,2000,9.759616382537493,5.120013592354591,30.352321904989925,0,1,0,0,0
Turkey,2017,9.900430630892522,10.03093641554228,54.55423996812925,0,0,0,1,0
Malaysia,2023,7.138878589734225,11.170290803018958,85.23110832872139,0,0,1,0,0
Spain,2000,9.095902062975911,5.68293153576243,44.458750903109525,0,0,0,0,1
Czech_Republic,2004,3.6027949107888224,9.193980492865922,149.65915979713722,0,1,0,0,0
Vietnam,2008,3.9686288396177343,5.037989345975154,68.39581662335151,0,0,0,0,1
Belgium,2011,9.623100903078878,10.623094341086414,8.706611277831657,0,1,0,0,0
Spain,2008,3.0818830039584637,13.406034404281328,27.23642939411082,0,0,0,1,0
South_Korea,2017,3.5288515047478315,12.11402873621476,80.33964937292788,0,1,0,0,0
Brazil,2022,5.364388792960414,8.161207076721983,82.95837375315578,0,1,0,0,0
Argentina,2010,6.716674302026803,14.931731763008338,147.6374958120095,0,0,1,0,0
Malaysia,2000,6.830537751746173,11.292284741127505,90.39499634551404,0,1,0,0,0
Pakistan,2018,4.335808069324515,12.96773277886727,100.3274707335234,1,0,0,0,0
Peru,2021,9.364911183602786,11.36667126020906,32.844692720196065,0,1,0,0,0
